Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Drais Beach Club - Rooftop Pool Party - VIP List - 4/7,4/7/2018 11:00,"Drai's Beachclub & Nightclub, Las Vegas","Drai's Beach Club - POOL PARTY!
DANNY LUSH's Guest List

Girls and even ratio groups are FREE before 1pm sharp!!
Girls as well as guys with even ratio will be FREE (no need for tickets) as long as you check before 1pm. Text Danny Lush at (347) 753 - 6732 with any questions or inquiries!!

RSVP NOW!! Guest List space is limited!
The HOTTEST Pool Party in Vegas!


15 mezzanine level cabanas each equipped with HD television and private bathroom with showers
10 lower bungalows each w/ HD televisions and private spas
40 poolside daybeds
Central wet deck and perimeter seating
8 luxury pools (2 main, 1 mezzanine, 5 bungalow)
2 main bars
10 35-foot-tall natural palm trees
Unobstructed sunlight and view

GUEST LIST and VIP TABLES are still available! RSVP now!
The HOTTEST Pool Party in Las Vegas!
DRAIS BEACH CLUB - LOCATED IN THE CROMWELL LAS VEGAS (FORMERLY BARBARY COAST AND BILL'S GAMBLIN' HALL AND SALOON[1]). IT IS A LUXURY BOUTIQUE HOTEL AND CASINO ON THE LAS VEGAS STRIP IN PARADISE, NEVADA. IT IS OWNED AND OPERATED BY CAESARS ENTERTAINMENT CORPORATION.
*The following articles are prohibited: Athletic gear and apparel, pants, torn or cutoff clothing, basketball shoes, work wear, Jordans, Timberlands, branded hats, jerseys, baggy clothing, chains, offensive prints on clothing, weapons, controlled substances, eye drops, gum, outside food or beverages, liquids, vitamins, supplements, over the counter medications, prescription medications without valid prescription, cameras, go-pros, wearable technology, selfie sticks, the use of vaporizers vapes.*
**Guest List Rules and Table minimums subject to change. Management reserves all rights.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39506286%2F223525726461%2F1%2Foriginal.jpg?w=1000&rect=0%2C613%2C2400%2C1200&s=1498c63c4abccaaa6279f9d214b50e5f,,PST,4/8/2018 11:00,"(36.115049, -115.172144)"
DRAIS NIGHTCLUB - GUEST LIST - LAS VEGAS,4/6/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS NIGHTCLUB
DOORS OPEN AT 10PM
LADIES FREE UNTIL 1AM
GUYS WITH A FEMALE GUEST FREE UNTIL 11PM
DRESS CODE: NO HATS, NO SNEAKERS, NO SHORTS, NO FLIP FLOPS, DRESS TO IMPRESS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


If you're not in the club scene, or your only interaction with the club scene is turning up for the music, you might not know the name Victor Drai. That's ok. He put his name all over something you're sure to remember -- Drai's Nightclub. It's the place in Vegas for club patrons who know the difference between upscale and just scaled up.
An elevator ride above the Cromwell, a sensual boutique hotels on the Las Vegas Strip, Drai's Nightclub continues the Cromwell's attitude of specifically-chic ambiance catering to a crowd of clever and well-off waifs. The clientele can tell that the Strip is changing and they know how small batches of craft work offer greater taste. So coming to Drai's means accepting that the club is as much a place for art as getting wasted.
They offer the usual decadence you'd expect like private jet charters and bottle service packages including ridiculously expensive champagne. But even for the average club goer the space is filled with the party favors, drinks and a giant disco ball you need to create a priceless night. And that's just inside.
When the night is warm, which is a lot of time in Vegas, the pool area is open with a view of the Strip, Caesar's Palace and Bellagio across the street, and the occasional burst of fireworks set off by someone who probably paid more for that honor than we make in a month of writing about it.
In many ways, Drai's Nightclub is like its competitors and it's cohorts -- Drai's Afterhours and Drai's Beach Club -- but thanks to the efforts of renowned creator Victor Drai and the smaller but special styling of the Cromwell, Drai's Nightclub has carved out a star-shaped space in a city almost bursting with supernovas. And with the mega performers who have hit the stage, like Iggy Azalea, the Weekend and more, Drai's Nightclub is a venue that brings the show to the party and thanks you for attendance.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42551009%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C342%2C900%2C450&s=04c17c6691fb096f2a4d5cebc762758a,,PST,4/7/2018 22:00,"(36.115049, -115.172144)"
RAE SREMMURD LIVE - Drais Nightclub - VIP Guest List - 4/6,4/6/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","RAE SREMMURD LIVE at Drai's Nightclub
DANNY LUSH's GUEST LIST
Girls are FREE before 11:30pm
Guys with even ratio will be paying reduced admission before 11:30pm. (subject to change)
RSVP as soon as possible to be added to the Guest List - space is limited!!

Exact Guest List and/or ticket details will be e-mailed to you a week before the event. This is NOT a ticket of admission. Make sure you read your email for instructions!
Drai's Nightclub - Voted #1 Hip Hop nightclub in Las Vegas in 2016. Located on the rooftop of the Cromwell Hotel in the heart of the Vegas Strip! New years eve party!!
Tyrone William Griffin, Jr. (born April 13, 1985), known professionally as Ty Dolla Sign (stylized as Ty Dolla $ign or Ty$), is an American rapper, singer, songwriter, and record producer. He first gained major recognition in 2010 for his feature on YG's ""Toot It and Boot It"", which he had written and produced for Def Jam Recordings. In the summer of 2013, he signed a record deal with Wiz Khalifa's Taylor Gang Records. In November 2015, he released his debut studio album, Free TC, which peaked at number 14 on the US Billboard 200.
Ty Dolla Sign is perhaps best known for his singles ""Paranoid"", ""Or Nah"", and ""Blas"", as well as his writing contributions to ""Loyal"", ""Post to Be"", and ""FourFiveSeconds"", among others.[1] Aside from his solo music career, Ty Dolla Sign is also a member of production team D.R.U.G.S., alongside Chordz 3D, Buddah Shampoo, Nate 3D, James Koo, Fuego, and DJ Dahi.[2]

Guest List and Bottle Service still available!!
Drais Beach Club Nightclub - Victor Drai opened Drais Beachclub & Nightclub, on Memorial Day Weekend 2014, at The Cromwell Las Vegas. This 65,000-square-foot venue has a party pool and an indoor/outdoor club spread out over two levels on top of the new Cromwell Hotel. The latest DJ talents provide music and entertainment for sexy party guests who can book one of the 150 VIP tables sprinkled indoors and outdoors.
Located in: The Cromwell Las Vegas Hotel & Casino

FAQs
Are there ID or minimum age requirements to enter the event?
This event is 21+
How can I contact the organizer with any questions?
Danny Lush - (347) 753 - 6732

*The following articles are prohibited: Athletic gear and apparel, pants, torn or cutoff clothing, basketball shoes, work wear, Jordans, Timberlands, branded hats, jerseys, baggy clothing, chains, offensive prints on clothing, weapons, controlled substances, eye drops, gum, outside food or beverages, liquids, vitamins, supplements, over the counter medications, prescription medications without valid prescription, cameras, go-pros, wearable technology, selfie sticks, the use of vaporizers vapes.*
**Guest List Rules and Table minimums subject to change. Management reserves all rights.**",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42341806%2F223525726461%2F1%2Foriginal.jpg?w=1000&rect=45%2C416%2C408%2C204&s=84b7d4151dd8f49fc7490502c8933864,,PST,4/7/2018 22:00,"(36.115049, -115.172144)"
DJ FRANZEN - Guest List - HipHop - April 8,4/8/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","Drai's Nightclub - HipHop - Guest List
Girls will be FREE before 12am
This is not your ticket to entry. A Guest List confirmation e-mail will be sent to you a week before the event confirming your reservation. Please RSVP as soon as possible! You will be using the name you sign up with to check in through the Guest List line. Guest List rules are subject to change at any time. Contact me asap at (323) 886 - 2525 if you have any questions or need any help :)
RSVP now!!



Drai's Nightclub - a multilevel indoor/outdoor club that makes you feel like a VIP while providing stunning views of the stars and the Las Vegas Strip.
Located in The Cromwell Las Vegas (formerly Barbary Coast and Bill's Gamblin' Hall and Saloon[1]) - a luxury boutique hotel and casino on the Las Vegas Strip in Paradise, Nevada. It is owned and operated by Caesars Entertainment Corporation.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler. In 1997, Victor Drai opened Drais restaurant on the Las Vegas Strip.[14] Two years later, Drai added a nightclub to the restaurant, re-branding it Drais After Hours.[15] In Vegas Seven's 2012 Nightclub Awards, Drai's After Hours won ""Best Place to Disappear"".[16][17] It is still located in the Cromwell Hotel and opens after Drai's Beach Club Nightclub closes.
RSVP for Drais Rooftop Nightclub ASAP!!

FAQs
Are there ID or minimum age requirements to enter the event?
21+ event. ID required to enter
How can I contact the organizer with any questions?
Vegas VIP - Text (323) 886 - 2525 for info",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39679351%2F223671748510%2F1%2Foriginal.jpg?w=1000&rect=0%2C98%2C600%2C300&s=6390b096be96c98ccfa24550dc156829,,PST,4/9/2018 22:00,"(36.115049, -115.172144)"
DRAIS BEACH CLUB - POOL PARTY - GUEST LIST - LAS VEGAS,4/7/2018 11:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS BEACH CLUB
DOORS OPEN AT 11AM
LADIES FREE UNTIL 2pm
GUYS WITH A FEMALE GUEST FREE UNTIL 2pm
DRESS CODE: BATHING SUITS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


Drai's Beachclub is perched 11 stories above the Las Vegas Strip on the rooftop of The Cromwell. And its view is exactly as spectacular as you'd expect from that locale. You're safe from falling over the edge thanks to tall glass -- or probably some sort of plastic -- walls. But your sights are far from restricted. When you eventually turn back to the pool club itself, and quit pretending that all the people walking in front of Caesars are just ants waiting for you to judge them with your godly wrath, you'll see the true beauty of Drai's Beachclub.
The space has large pools that are slightly elevated so you have to step into them, which is a nice addition for anyone who's ever set the phone or purse next to the pool only to have it fall in five seconds later. And the palm trees around the pools give just enough shade to make you feel like you're swimming it someplace sort of secret, even though everyone can totally see you.
When you're renting a cabana, you can go high or low. Take a daybed by the edge to get views of the Strip, or go for the second-level cabanas to gaze over everyone in the pool. Either way you get VIP service and an amazing view. And when you can't take the sun anymore and need to experience a cool place, there's a small bar in one corner that's always nice and chill.
Drai's Beachclub, like the connected Drai's Nightclub, gets some of the top DJs and musical performers in the world. We won't even begin to try to list them, but you can always find top quality music and shows at Drai's. Whether you want to lay out by yourself, people watch and people splash or stare down at the Bellagio Fountains and pretend they're dancing just for your amusement (are we the only megalomaniacal ones who do stuff like that?), Drai's Beachclub is an exceptional club among the already incredible Drai's family.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42968776%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C302%2C900%2C450&s=2bbb5ab94a5bd1dd8b84945146887ee2,,PST,4/8/2018 11:00,"(36.115049, -115.172144)"
DRAIS BEACH CLUB - POOL PARTY - GUEST LIST - LAS VEGAS,4/8/2018 11:00,"Drai's Beachclub & Nightclub, Las Vegas","ADAM KURTZ LIST @ DRAIS BEACH CLUB
DOORS OPEN AT 11AM
LADIES FREE UNTIL 3PM
GUYS WITH A FEMALE GUEST FREE UNTIL 3PM
DRESS CODE: BATHING SUITS
MUST HAVE A VALID 21+ ID TO ENTER
YOUR CONFIRMATION THAT YOU RECIEVE THROUGH E-MAIL IS YOUR TICKET
MAKE SURE YOU SHOW THE CONFIRMATION E-MAIL AT THE GUEST LIST LINE AND NOT THE EVENTBRITE TICKET FOR ENTRY


Drai's Beachclub is perched 11 stories above the Las Vegas Strip on the rooftop of The Cromwell. And its view is exactly as spectacular as you'd expect from that locale. You're safe from falling over the edge thanks to tall glass -- or probably some sort of plastic -- walls. But your sights are far from restricted. When you eventually turn back to the pool club itself, and quit pretending that all the people walking in front of Caesars are just ants waiting for you to judge them with your godly wrath, you'll see the true beauty of Drai's Beachclub.
The space has large pools that are slightly elevated so you have to step into them, which is a nice addition for anyone who's ever set the phone or purse next to the pool only to have it fall in five seconds later. And the palm trees around the pools give just enough shade to make you feel like you're swimming it someplace sort of secret, even though everyone can totally see you.
When you're renting a cabana, you can go high or low. Take a daybed by the edge to get views of the Strip, or go for the second-level cabanas to gaze over everyone in the pool. Either way you get VIP service and an amazing view. And when you can't take the sun anymore and need to experience a cool place, there's a small bar in one corner that's always nice and chill.
Drai's Beachclub, like the connected Drai's Nightclub, gets some of the top DJs and musical performers in the world. We won't even begin to try to list them, but you can always find top quality music and shows at Drai's. Whether you want to lay out by yourself, people watch and people splash or stare down at the Bellagio Fountains and pretend they're dancing just for your amusement (are we the only megalomaniacal ones who do stuff like that?), Drai's Beachclub is an exceptional club among the already incredible Drai's family.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42968798%2F223526219891%2F1%2Foriginal.jpg?w=1000&rect=0%2C949%2C900%2C450&s=235b943073fdb876be8d5b0022dd2934,,PST,4/9/2018 11:00,"(36.115049, -115.172144)"
Drais Nightclub Las Vegas Guestlist - 2Chainz 04/07,4/7/2018 22:00,"Drai's Nightclub & Beachclub, Las Vegas","Drais Nightclub & Beachclub
**Aareon Jackson's Guestlist**
Ladies free 10:00pm-12:00am
Gentlemen w/Equal Ladies Free 10:00pm-11:00pm
Text +1(602)475-5596 for further details and Bottle Service Specials.
Talent: 2 Chainz LIVE
Date: Saturday 4/7/18
Table Minimums (Bottle Per 4 People):
Dancefloor: $5-6k
Upper Dancefloor: $4-5k
Patio Dancefloor: $3-3.5k
Backwall: $2.5-3k
Banquettes: $1.5-2k
Mezzanine: $1.5-2k
Balcony: $1-1.5k
**All minimums are beverage minimums and do not include the additional tax and service charge**
Dress Code: Nightclub attire
Celebrate at Drai's Nightclub in Las Vegas on April 7, 2018.
Drai's Nightclub has unparalleled views of the Las Vegas Strip and is world-renowned for discovering the best musical talent. Drais offers an experience unlike any other Las Vegas Nightclub.
The 70,000+ square-foot rooftop club at The Cromwell Las Vegas features 150+ VIP tables, eight pools, two VIP balconies, four bars, and over 7,000 square feet of state-of-the-art digital LED screens. The venues 360-degree multi-level experience is reinventing the way guests experience Las Vegas nightlife.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39415050%2F226240536027%2F1%2Foriginal.jpg?w=1000&rect=76%2C882%2C996%2C498&s=b93bdf783518165a2b51f46d5744894b,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
Drais Nightclub Las Vegas Guestlist- Rae Sremmurd 04/06,4/6/2018 22:00,"Drai's Nightclub & Beachclub, Las Vegas","Drais Nightclub & Beachclub
**Aareon Jackson's Guestlist**
Ladies free 10:00pm-1:00am
Gentlemen w/Equal Ladies Free 10:00pm-12:00am
Text +1(602)475-5596 for further details and Bottle Service Specials.
Talent: Rae Sremmurd LIVE
Table Minimums (Bottle Per 4 People):
Dancefloor: $4-5k
Upper Dancefloor: $3-4k
Patio Dancefloor: $2.5-3k
Backwall: $2-2.5k
Banquettes: $1.5-2k
Mezzanine: $1.2-1.5k
Balcony: $595-1k
**All minimums are beverage minimums and do not include the additional tax and service charge**
Dress Code: Nightclub attire
Celebrate at Drai's Nightclub in Las Vegas on April 6, 2018.
Drai's Nightclub has unparalleled views of the Las Vegas Strip and is world-renowned for discovering the best musical talent. Drais offers an experience unlike any other Las Vegas Nightclub.
The 70,000+ square-foot rooftop club at The Cromwell Las Vegas features 150+ VIP tables, eight pools, two VIP balconies, four bars, and over 7,000 square feet of state-of-the-art digital LED screens. The venues 360-degree multi-level experience is reinventing the way guests experience Las Vegas nightlife.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39414910%2F226240536027%2F1%2Foriginal.jpg?w=1000&rect=76%2C882%2C996%2C498&s=ebae3c510ec2df76f59c1c0cee5c0eea,,PST,4/7/2018 22:00,"(36.115049, -115.172144)"
Drais Nightclub Las Vegas Guestlist - Fat Joe 04/08,4/8/2018 22:00,"Drai's Nightclub & Beachclub, Las Vegas","Drais Nightclub & Beachclub
**Aareon Jackson's Guestlist**
Ladies free 10:00pm-1:00am
Gentlemen w/Equal Ladies Free 10:00pm-1:00am
Text +1(602)475-5596 for further details and Bottle Service Specials.
Talent: Fat Joe LIVE
Table Minimums (Bottle Per 4 People):
Dancefloor: $4-5k
Upper Dancefloor: $3-4k
Patio Dancefloor: $2.5-3k
Backwall: $2-2.5k
Banquettes: $1.5-2k
Mezzanine: $1.2-1.5k
Balcony: $595-1k
**All minimums are beverage minimums and do not include the additional tax and service charge**
Dress Code: Nightclub attire
Celebrate at Drai's Nightclub in Las Vegas on April 8, 2018.
Drai's Nightclub has unparalleled views of the Las Vegas Strip and is world-renowned for discovering the best musical talent. Drais offers an experience unlike any other Las Vegas Nightclub.
The 70,000+ square-foot rooftop club at The Cromwell Las Vegas features 150+ VIP tables, eight pools, two VIP balconies, four bars, and over 7,000 square feet of state-of-the-art digital LED screens. The venues 360-degree multi-level experience is reinventing the way guests experience Las Vegas nightlife.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F39415149%2F226240536027%2F1%2Foriginal.jpg?w=1000&rect=76%2C882%2C996%2C498&s=38b6a4e903655a94d71f0ed6f69f12ef,,PST,4/9/2018 22:00,"(36.115049, -115.172144)"
2chainz live!!,4/7/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","Gueslist is free for ladies and men reduced and you must arrive between 10pm-12pm and always make sure you checkin with your id!!!.... on the main person in the group!!

Drai's Nightclub - a multilevel indoor/outdoor club that makes you feel like a VIP while providing stunning views of the stars and the Las Vegas Strip.
Located in The Cromwell Las Vegas (formerly Barbary Coast and Bill's Gamblin' Hall and Saloon[1]) - a luxury boutique hotel and casino on the Las Vegas Strip in Paradise, Nevada. It is owned and operated by Caesars Entertainment Corporation.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler. In 1997, Victor Drai opened Drais restaurant on the Las Vegas Strip.[14] Two years later, Drai added a nightclub to the restaurant, re-branding it Drais After Hours.[15] In Vegas Seven's 2012 Nightclub Awards, Drai's After Hours won ""Best Place to Disappear"".[16][17] It is still located in the Cromwell Hotel and opens after Drai's Beach Club Nightclub closes.
RSVP for Drais Rooftop Nightclub ASAP!!

Are there ID or minimum age requirements to enter the event?
Must be 21
How can I contact the organizer with any questions?
Text me directly at 2485951003
Do I have to bring my printed ticket to the event?
No checkin with your id
Is it ok if the name on my ticket or registration doesn't match the person who attends?
Must match the person id",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43001599%2F241861028390%2F1%2Foriginal.jpg?w=1000&rect=112%2C1100%2C1326%2C663&s=fe385082ec63e5a65b6f61162def5bf9,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
2chainz,4/7/2018 22:00,"Drai's Beachclub & Nightclub, Las Vegas","Gueslist is free for ladies and men reduced and you must arrive between 10pm-12pm and always make sure you checkin with your id!!!.... on the main person in the group!!

Drai's Nightclub - a multilevel indoor/outdoor club that makes you feel like a VIP while providing stunning views of the stars and the Las Vegas Strip.
Located in The Cromwell Las Vegas (formerly Barbary Coast and Bill's Gamblin' Hall and Saloon[1]) - a luxury boutique hotel and casino on the Las Vegas Strip in Paradise, Nevada. It is owned and operated by Caesars Entertainment Corporation.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler. In 1997, Victor Drai opened Drais restaurant on the Las Vegas Strip.[14] Two years later, Drai added a nightclub to the restaurant, re-branding it Drais After Hours.[15] In Vegas Seven's 2012 Nightclub Awards, Drai's After Hours won ""Best Place to Disappear"".[16][17] It is still located in the Cromwell Hotel and opens after Drai's Beach Club Nightclub closes.
RSVP for Drais Rooftop Nightclub ASAP!!

Are there ID or minimum age requirements to enter the event?
Must be 21
How can I contact the organizer with any questions?
Text me directly at 2485951003
Do I have to bring my printed ticket to the event?
No checkin with your id
Is it ok if the name on my ticket or registration doesn't match the person who attends?
Must match the person id",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43002003%2F241861028390%2F1%2Foriginal.jpg?w=1000&rect=108%2C1090%2C1330%2C665&s=c9b8232a7fe7f2422f17e27199b7e2a4,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
2chainz live!!!,4/7/2018 22:00,"Drai's Beachclub & Nightclubu, Las Vegas","Gueslist is free for ladies and men reduced and you must arrive between 10pm-12pm and always make sure you checkin with your id!!!.... on the main person in the group!!

Drai's Nightclub - a multilevel indoor/outdoor club that makes you feel like a VIP while providing stunning views of the stars and the Las Vegas Strip.
Located in The Cromwell Las Vegas (formerly Barbary Coast and Bill's Gamblin' Hall and Saloon[1]) - a luxury boutique hotel and casino on the Las Vegas Strip in Paradise, Nevada. It is owned and operated by Caesars Entertainment Corporation.
If you want a true nightclub experience that still speaks to the boutique mentality of the too-cool-for-everything millennium, try Drai's Nightclub. Then go to Drai's Afterhours. The contrast makes them both cooler. In 1997, Victor Drai opened Drais restaurant on the Las Vegas Strip.[14] Two years later, Drai added a nightclub to the restaurant, re-branding it Drais After Hours.[15] In Vegas Seven's 2012 Nightclub Awards, Drai's After Hours won ""Best Place to Disappear"".[16][17] It is still located in the Cromwell Hotel and opens after Drai's Beach Club Nightclub closes.
RSVP for Drais Rooftop Nightclub ASAP!!

Are there ID or minimum age requirements to enter the event?
Must be 21
How can I contact the organizer with any questions?
Text me directly at 2485951003
Do I have to bring my printed ticket to the event?
No checkin with your id
Is it ok if the name on my ticket or registration doesn't match the person who attends?
Must match the person id",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43002334%2F241861028390%2F1%2Foriginal.jpg?w=1000&rect=70%2C1128%2C1342%2C671&s=56093a499c00d99d972bf3a66dc63a8f,,PST,4/8/2018 22:00,"(36.115049, -115.172144)"
TAO*LIGHT*MARQUEE Nightclub GUEST-LIST SPECIAL,4/7/2018 21:00,"The Strip, Las Vegas","THE LGI EXPERIENCE: GUEST-LIST SPECIAL
*Ages 21+ Up*
1 Night with Total Access!
*VIP Experience accompanied by the #1 Mobile Concierge VIP Host in Las Vegas.
*DRESS CODE *Nightclub dress code is STRICTLY ENFORCED...
*The Best Party in Vegas, BOOK NOW... ACCESS to Everything you WANT to do in life...
Not only will it be the Best night of your life, the LGI Experience.
*Great for BIRTHDAY Parties * Bachelor & Bachelorette Parties * Couples *
*INDIVIDUALS as well a great place to meet people to have fun.
*Awesome for First Timers to Las Vegas Nightlife too.
*All Nightclubs are subject to change!
4/7/18 GUEST-LIST:
SATURDAY- APRIL 7, 2018
10:50pm Check-in COSMOPOLITAN, CROMWELL or VENETIAN Hotel Casinos. (In Front of Center Bar)
Walk in MARQUEE, DRAIS or TAO Nighclub at the Hotel & Casinos ABOVE. PLEASE BOOK NOW! SPOTS ARE GOING FAST. ACCOUNT FOR YOUR WHOLE GROUP BECAUSE ADD ON SPACE IS LIMITED & NOT GUARANTEED....
Free Guestlist  NightClubs  Pool Party Beach Clubs  Day Party  Flights and Hotels 
Hours of Operation: Monday - Sunday: 12pm-4am. Must Be Over the Age of 21.
Call or Txt 1(216)404-9396
After Hours StripClubs  Free Limos  Party Buses  Private Parties Etc...
Call or Text ASAP 1(216)404-9396
Lets Git It!

LET'S GIT IT!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F42688422%2F206665549629%2F1%2Foriginal.jpg?w=1000&rect=274%2C298%2C742%2C371&s=8fc04970506330f59ce553e80e051831,,PST,4/8/2018 21:00,"(36.1147065, -115.1728484)"
DRAIS PARTY * DRAIS* NightClub GUEST-LIST SPECIAL,4/8/2018 21:00,"The Strip, Las Vegas","THE LGI EXPERIENCE: GUEST-LIST SPECIAL
*Ages 21+ Up*
1 Night with Total Access!
*VIP Experience accompanied by the #1 Mobile Concierge VIP Host in Las Vegas.
*DRESS CODE *Nightclub dress code is STRICTLY ENFORCED...
*The Best Party in Vegas, BOOK NOW... ACCESS to Everything you WANT to do in life...
Not only will it be the Best night of your life, the LGI Experience.
*Great for BIRTHDAY Parties * Bachelor & Bachelorette Parties * Couples *
*INDIVIDUALS as well a great place to meet people to have fun.
*Awesome for First Timers to Las Vegas Nightlife too.
*All Nightclubs are subject to change!
4/8/18 GUEST-LIST:
SUNDAY- APRIL 8, 2018
10:50pm Check-in Cromwell Hotel Casinos. (In Front of Center Bar)
Walk in Drais Nighclub at the Hotel & Casinos ABOVE. PLEASE BOOK NOW! SPOTS ARE GOING FAST. ACCOUNT FOR YOUR WHOLE GROUP BECAUSE ADD ON SPACE IS LIMITED & NOT GUARANTEED....
Free Guestlist  NightClubs  Pool Party Beach Clubs  Day Party  Flights and Hotels 
Hours of Operation: Monday - Sunday: 12pm-4am. Must Be Over the Age of 21.
Call or Txt 1(216)404-9396
After Hours StripClubs  Free Limos  Party Buses  Private Parties Etc...
Call or Text ASAP 1(216)404-9396
Lets Git It!

LET'S GIT IT!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F43012297%2F206665549629%2F1%2Foriginal.jpg?w=1000&rect=0%2C366%2C1242%2C621&s=a057c5b13a607698e626cee5e87d5380,,PST,4/9/2018 21:00,"(36.1147065, -115.1728484)"
Tao Nightclub Takeover Fridays - Beatbreaker,4/6/2018 22:30,"TAO, Las Vegas","FOR Comp Tickets Click HERE
Vegas Nightlife & ClubZone
present...
Friday Takeover at TAO Nightclub
Get Limited Comps While Supplies Last
""Top Rated Nightclub in the World & Vegas since 2005...""
FOR Comp Tickets Click HERE

TAO Nightclub is the award-winning temple of nightlife in Las Vegas, featuring the hottest open format DJs, world-class performers, and A-list celebrities Thursday through Saturday night. Table reservations or tickets are highly recommended.
FAQ:
This event is 21+.
Dress code is strictly enforced.
All attendees must have a valid ID.
MUST PRESENT HARD OR E-TICKET UPON ENTRY.
FOR Comp Tickets Click HERE",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F41770009%2F5350848571%2F1%2Foriginal.jpg?w=1000&rect=0%2C8%2C900%2C450&s=4dc4b77853a6a6917c4d9fe2d924f6a1,,PST,4/7/2018 22:30,"(36.1226597, -115.1700866)"
