Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Hitzville - The Show in Las Vegas,04/04/18 05:30 PM,"V Theater at Planet Hollywood Las Vegas, 3663 S Las Vegas Boulevard Suite 360a, Las Vegas, Nevada 89109",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/012/379/457-5.jpeg_/hitzville-show-57.jpeg,,PST,04/05/18 05:30 PM,"(36.11081, -115.1689)"
Collin Raye in Las Vegas,04/07/18 08:00 PM,"Santa Fe Station Casino, 4949 North Rancho Drive, Las Vegas, Nevada 89130",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/053/558-3.jpeg_/collin-raye-58.jpeg,,PST,04/08/18 08:00 PM,"(36.2502589, -115.2444758)"
Blue Man Group in Las Vegas,04/04/18 04:00 PM,"Luxor Las Vegas, 3900 Las Vegas Boulevard South, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/014/568/219-3.jpeg_/blue-man-group-19.jpeg,,PST,04/05/18 04:00 PM,"(36.09551, -115.1760672)"
Blue Man Group in Las Vegas,04/04/18 04:00 PM,"Luxor Las Vegas, 3900 Las Vegas Boulevard South, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/014/568/219-3.jpeg_/blue-man-group-19.jpeg,,PST,04/05/18 04:00 PM,"(36.09551, -115.1760672)"
Circus 1903 Las Vegas in Las Vegas,04/04/18 07:00 PM,"Paris Theater at Paris Las Vegas, 3655 Las Vegas Blvd, Las Vegas, Nevada 89109",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/performing_arts/performing_arts_default_2.jpg,,PST,04/05/18 07:00 PM,"(36.1123576, -115.1702212)"
Footloose Friday in Las Vegas,04/06/18 10:30 AM,"Summerlin Library, 1771 Inner Circle, Las Vegas, Nevada 89134",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/music/music_default_3.jpg,,PST,04/07/18 10:30 AM,"(36.191391, -115.301739)"
Toddler Club in Las Vegas,04/13/18 10:30 AM,"Summerlin Library, 1771 Inner Circle, Las Vegas, Nevada 89134",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/music/music_default_3.jpg,,PST,04/14/18 10:30 AM,"(36.191391, -115.301739)"
Longevitology - Energy Healing in Las Vegas,04/16/18 02:00 PM,"Sahara West Public Library, 9600 West Sahara Avenue, Las Vegas, Nevada 89117",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_2.jpg,,PST,04/17/18 02:00 PM,"(36.1450039, -115.3054274)"
Guitar for Amateurs in Las Vegas,04/08/18 04:00 PM,"Spring Valley Library, 4280 S. Jones Blvd., Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/music/music_default_3.jpg,,PST,04/09/18 04:00 PM,"(36.111408, -115.224237)"
Writing Workshop with Maxwell Alexander Drake in Las Vegas,04/08/18 03:00 PM,"CENTENNIAL HILLS LIBRARY, 6711 N Buffalo Dr., Las Vegas, Nevada 89131",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_1.jpg,,PST,04/09/18 03:00 PM,"(36.2832705, -115.2619135)"
Guitar Basics 101 in Las Vegas,04/08/18 12:00 PM,"Sahara West Public Library, 9600 West Sahara Avenue, Las Vegas, Nevada 89117",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/music/music_default_2.jpg,,PST,04/09/18 12:00 PM,"(36.1450039, -115.3054274)"
Teen Anime Club in Las Vegas,04/14/18 03:30 PM,"Sunrise Library, 5400 E Harris Avenue, Las Vegas, Nevada 89110",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_1.jpg,,PST,04/15/18 03:30 PM,"(36.1783448, -115.0549947)"
Exploration Lab in Las Vegas,04/09/18 11:30 AM,"Las Vegas - Clarke County Library, 1401 East Flamingo Road, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/001/180/297-1.jpeg_/digital-bookmobile-97.jpeg,,PST,04/10/18 11:30 AM,"(36.1138909, -115.1349384)"
Brunch to Broadway in Las Vegas,04/08/18 01:00 PM,"RED LINE Design and Printing, 4320 West Desert Inn Road, Las Vegas, Nevada 89102",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/875/897-3.jpeg_/brunch-broadway-97.jpeg,,PST,04/09/18 01:00 PM,"(36.1304675, -115.1969029)"
Acrostic Poetry in Las Vegas,04/25/18 04:30 PM,"West Las Vegas Theater, 951 West Lake Mead Boulevard, Las Vegas, Nevada 89106",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_2.jpg,,PST,04/26/18 04:30 PM,"(36.1954381, -115.1542319)"
Family Movie Night in Las Vegas,04/28/18 02:00 PM,"Las Vegas Library, 833 Las Vegas Blvd. N., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_1.jpg,,PST,04/29/18 02:00 PM,"(36.179331, -115.1355231)"
"ACM Awards Stories, Songs & Stars in Las Vegas",04/13/18 08:00 PM,"Hard Rock Hotel and Casino, 4555 Paradise Road, Las Vegas, Nevada 89169",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/954/561-3.jpeg_/acm-awards-stories-songs-stars-61.jpeg,,PST,04/14/18 08:00 PM,"(36.1089916, -115.1539455)"
Writing Workshop-Push Past The Blank Page in Las Vegas,04/28/18 11:00 AM,"CENTENNIAL HILLS LIBRARY, 6711 N Buffalo Dr., Las Vegas, Nevada 89131",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_2.jpg,,PST,04/29/18 11:00 AM,"(36.2832705, -115.2619135)"
Adult Coloring Time in Las Vegas,04/21/18 02:00 PM,"CENTENNIAL HILLS LIBRARY, 6711 N Buffalo Dr., Las Vegas, Nevada 89131",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_2.jpg,,PST,04/22/18 02:00 PM,"(36.2832705, -115.2619135)"
ACM Awards Official After Party in Las Vegas,04/15/18 08:00 PM,"Hard Rock Hotel and Casino, 4555 Paradise Road, Las Vegas, Nevada 89169",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/954/561-3.jpeg_/acm-awards-official-after-party-61.jpeg,,PST,04/16/18 08:00 PM,"(36.1089916, -115.1539455)"
For the Love of Spring in Las Vegas,05/03/18 05:30 PM,"Sahara West Public Library, 9600 West Sahara Avenue, Las Vegas, Nevada 89117",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/family_fun_kids/family_fun_kids_default_1.jpg,,PST,05/04/18 05:30 PM,"(36.1450039, -115.3054274)"
CIRCUS 1903 - The Golden Age Of Circus in Las Vegas,04/07/18 12:00 AM,"Le Theater des Arts at the Paris Las Vegas, 3655 Las Vegas Boulevard South, Las Vegas, Nevada 89109",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/252/525-8.jpeg_/circus-1903-golden-age-circus-25.jpeg,,PST,04/08/18 12:00 AM,"(36.1123576, -115.1702212)"
Peppa Pig Live in Las Vegas,04/08/18 12:00 PM,"The Smith Center for the Performing Arts - Reynolds Hall, 361 Symphony Park Ave, Las Vegas, Nevada 89106",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/039/967/561-3.jpeg_/peppa-pig-live-61.jpeg,,PST,04/09/18 12:00 PM,"(36.1688268, -115.1518086)"
"LIT AF TOUR Hosted by Martin Lawrence with... - Deon Cole, Rickey Smiley, Bruce Bruce and Benji Brown in Las Vegas",04/07/18 07:30 PM,"Mandalay Bay Events Center, 3950 S Las Vegas Blvd., Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/002/692/698-3.jpeg_/martin-lawrence-98.jpeg,,PST,04/08/18 07:30 PM,"(36.0928191, -115.1771103)"
Blue Man Group Las Vegas in Las Vegas,07/12/18 04:00 PM,"Luxor Las Vegas, 3900 Las Vegas Boulevard South, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/014/568/219-3.jpeg_/blue-man-group-19.jpeg,,PST,07/13/18 04:00 PM,"(36.09551, -115.1760672)"
Claude Bourbon - Live in Concert in Las Vegas,04/26/18 04:00 PM,"Sahara West Public Library, 9600 West Sahara Avenue, Las Vegas, Nevada 89117",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/001/663/954-7.jpeg_/claude-bourbon-54.jpeg,,PST,04/27/18 04:00 PM,"(36.1450039, -115.3054274)"
Claude Bourbon: Live in Concert! in Las Vegas,04/26/18 07:00 PM,"Windmill Library, 7060 W Windmill Ln, Las Vegas, Nevada 89113",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/001/663/954-7.jpeg_/claude-bourbon-54.jpeg,,PST,04/27/18 07:00 PM,"(36.0424497, -115.2462973)"
"Photography, the Basics and Beyond in Las Vegas",05/17/18 06:00 PM,"Sahara West Public Library, 9600 West Sahara Avenue, Las Vegas, Nevada 89117",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/music/music_default_1.jpg,,PST,05/18/18 06:00 PM,"(36.1450039, -115.3054274)"
